12.649	68.588	-111
12.346	66.186	-111
12.093	63.962	-111
11.789	61.827	-111
11.435	59.603	-111
11.03	57.468	-111
10.777	54.71	-111
10.625	52.931	-111
10.473	50.707	-111
10.271	48.928	-111
10.018	46.615	-111
9.6134	44.301	-111
9.2593	42.166	-111
8.8544	39.675	-111
8.5509	37.451	-111
8.0449	34.249	-111
7.7414	32.114	-111
6.9825	27.844	-111
6.527	25.442	-111
6.1222	23.485	-111
5.7175	21.172	-111
5.3632	19.215	-111
4.9078	16.902	-111
4.4018	14.767	-111
3.9972	12.899	-111
3.3899	10.23	-111
2.9853	8.0954	-111
2.6817	6.4941	-111
2.2769	3.9142	-111
1.9733	2.046	-111
1.5179	0.44479	-111
0.96134	-1.2454	-111
0.45537	-3.1136	-111
-0.20239	-5.5155	-111
-0.80955	-8.0954	-111
-1.2649	-10.052	-111
-1.6697	-12.01	-111
-2.0745	-14.5	-111
-2.5298	-16.902	-111
-2.9853	-20.46	-111
-3.2888	-22.506	-111
-3.6937	-24.908	-111
-4.1488	-27.043	-111
-4.5032	-29.001	-111
-4.9586	-31.047	-111
-5.4138	-33.449	-111
-5.8692	-35.495	-111
-6.2741	-37.451	-111
-6.6787	-39.23	-111
-7.0836	-41.277	-111
-7.539	-43.501	-111
-8.0955	-46.17	-111
-8.399	-47.772	-111
-8.7533	-49.818	-111
-9.2085	-52.397	-111
-9.6639	-54.71	-111
-10.069	-56.845	-111
-10.423	-58.714	-111
-10.777	-60.493	-111
-11.081	-62.183	-111
-11.587	-63.962	-111
-12.194	-66.008	-111
-12.852	-68.054	-111
-13.256	-69.389	-111
-13.611	-70.278	-111
-13.864	-70.545	-111
-13.56	-68.855	-111
-13.459	-67.61	-111
-13.054	-65.03	-111
-12.902	-62.539	-111
-12.75	-60.671	-111
-12.295	-58.002	-111
-11.941	-55.511	-111
-11.485	-52.575	-111
-10.979	-49.462	-111
-10.524	-46.348	-111
-9.8664	-42.7	-111
-9.2593	-38.697	-111
-8.6015	-34.783	-111
-8.0449	-31.225	-111
-7.539	-28.378	-111
-6.9825	-24.73	-111
-6.3246	-20.638	-111
-5.4646	-16.012	-111
-5.0597	-13.788	-111
-4.4526	-10.319	-111
-3.8959	-7.5616	-111
-3.5923	-5.5155	-111
-3.0358	-2.4908	-111
-2.1757	1.6012	-111
-1.4673	5.1597	-111
-1.0119	8.1843	-111
-0.45537	11.387	-111
0.050597	14.411	-111
0.65776	17.792	-111
1.2649	20.994	-111
1.7203	24.464	-111
2.1757	28.378	-111
2.7828	31.847	-111
3.1877	35.317	-111
3.5418	37.451	-111
4.7562	42.967	-111
5.4138	45.725	-111
5.9197	47.772	-111
6.5776	50.084	-111
7.286	52.308	-111
7.9436	54.177	-111
9.158	57.824	-111
9.8158	60.048	-111
10.423	62.183	-111
11.03	64.229	-111
11.789	66.72	-111
12.295	68.766	-111
12.852	70.812	-111
13.307	72.413	-111
13.864	74.193	-111
14.42	75.883	-111
14.825	76.772	-111
14.268	69.478	-111
13.762	66.987	-111
13.408	64.852	-111
13.105	62.539	-111
12.902	61.471	-111
12.649	59.87	-111
12.346	58.358	-111
12.093	56.934	-111
11.536	53.109	-111
11.182	51.152	-111
10.878	49.017	-111
10.575	47.594	-111
10.271	46.081	-111
10.018	44.747	-111
9.6639	42.967	-111
9.3604	41.277	-111
9.0569	39.586	-111
8.905	38.252	-111
8.652	35.584	-111
8.4496	33.626	-111
8.0449	31.313	-111
7.7414	29.623	-111
7.286	26.865	-111
6.5776	23.93	-111
6.0211	21.617	-111
5.6162	19.749	-111
5.1102	17.614	-111
4.6043	15.479	-111
4.1996	13.966	-111
3.5923	11.298	-111
2.8334	8.1843	-111
2.1757	4.27	-111
1.7709	1.6902	-111
1.2649	-0.35584	-111
0.70836	-3.0246	-111
0.35418	-5.6934	-111
-0.050597	-8.0064	-111
-0.45537	-10.586	-111
-1.1637	-14.767	-111
-1.7709	-18.058	-111
-3.7948	-26.243	-111
-4.2502	-29.178	-111
-4.9078	-32.025	-111
-5.4138	-34.605	-111
-5.8692	-37.096	-111
-6.3246	-39.586	-111
-7.1846	-43.501	-111
-7.9436	-47.06	-111
-8.5004	-49.907	-111
-9.2593	-53.554	-111
-9.7145	-56.045	-111
-10.423	-59.158	-111
-11.03	-61.56	-111
-11.84	-64.763	-111
-12.902	-69.033	-111
-13.611	-71.791	-111
-14.268	-74.193	-111
-15.331	-76.595	-111
-16.09	-77.84	-111
-18.215	-79.441	-111
-19.884	-80.331	-111
-21.2	-80.865	-111
-23.477	-81.398	-111
-25.502	-82.021	-111
-27.374	-82.377	-111
-29.246	-82.555	-111
-30.358	-82.644	-111
-31.067	-82.644	-111
-30.762	-80.509	-111
-29.599	-74.815	-111
-29.296	-74.015	-111
-28.486	-69.567	-111
-28.13	-67.61	-111
-27.828	-65.83	-111
-27.323	-63.517	-111
-26.967	-61.827	-111
-26.513	-59.514	-111
-26.109	-57.735	-111
-25.603	-55.333	-111
-25.096	-52.753	-111
-24.539	-50.351	-111
-24.135	-48.661	-111
-23.578	-45.903	-111
-22.971	-43.145	-111
-22.566	-41.099	-111
-22.161	-38.964	-111
-21.706	-36.829	-111
-21.251	-34.783	-111
-20.694	-32.381	-111
-20.137	-29.801	-111
-19.53	-27.488	-111
-18.974	-24.908	-111
-18.518	-22.684	-111
-18.063	-20.371	-111
-17.608	-17.969	-111
-16.95	-15.212	-111
-16.242	-12.632	-111
-15.685	-10.319	-111
-15.027	-7.6506	-111
-14.37	-5.1597	-111
-13.712	-2.8467	-111
-13.003	-0.44479	-111
-12.244	1.3344	-111
-11.232	3.2915	-111
-10.17	5.0707	-111
-9.0569	6.672	-111
-8.0955	8.0064	-111
-6.78	10.319	-111
-5.7681	12.365	-111
-4.8572	14.589	-111
-3.8453	17.169	-111
-3.1369	18.859	-111
-2.0745	21.706	-111
-0.96134	24.641	-111
0	27.488	-111
0.91074	30.246	-111
1.9733	33.537	-111
2.7828	36.117	-111
3.5418	38.43	-111
4.4526	42.255	-111
5.0597	44.658	-111
6.4765	50.796	-111
7.033	52.575	-111
7.4884	54.088	-111
8.2979	56.756	-111
9.2593	59.425	-111
10.069	62.005	-111
10.828	64.14	-111
12.093	67.61	-111
13.307	70.812	-111
14.066	72.591	-111
14.774	74.282	-111
15.23	75.26	-111
15.989	76.861	-111
17.456	79.174	-111
18.619	80.598	-111
19.783	81.576	-111
21.149	82.466	-111
23.578	84.601	-111
24.894	85.668	-111
25.552	86.024	-111
27.018	86.736	-111
28.031	87.181	-111
29.246	87.537	-111
30.864	87.892	-111
31.219	87.537	-111
30.914	85.313	-111
30.612	83.356	-111
30.358	81.132	-111
29.347	75.26	-111
28.89	72.502	-111
28.486	70.1	-111
28.031	68.143	-111
27.424	64.852	-111
26.614	60.938	-111
26.007	58.714	-111
25.298	55.689	-111
23.932	50.885	-111
23.325	48.75	-111
22.667	46.348	-111
21.605	42.789	-111
20.34	38.964	-111
19.429	36.028	-111
18.366	32.737	-111
17.709	29.801	-111
16.899	26.777	-111
15.533	20.905	-111
15.027	18.592	-111
14.572	16.546	-111
14.015	14.055	-111
13.459	11.031	-111
13.054	8.6291	-111
12.396	6.4051	-111
11.587	4.9818	-111
11.384	4.7149	-111
9.7145	2.224	-111
8.3485	0.08896	-111
7.1846	-1.4233	-111
6.3246	-2.6688	-111
5.0597	-4.8038	-111
3.7948	-7.1168	-111
2.2769	-9.6966	-111
1.1131	-11.921	-111
-0.15179	-13.877	-111
-0.96134	-15.034	-111
-2.378	-17.881	-111
-3.1877	-20.016	-111
-3.9972	-21.884	-111
-4.7562	-23.663	-111
-5.5656	-25.709	-111
-6.0716	-26.954	-111
-6.6787	-28.467	-111
-7.3871	-29.979	-111
-8.0955	-31.669	-111
-8.9555	-33.804	-111
-9.9169	-36.206	-111
-10.929	-38.519	-111
-12.093	-41.01	-111
-12.852	-43.056	-111
-13.611	-45.014	-111
-14.167	-46.526	-111
-14.876	-48.038	-111
-16.09	-50.707	-111
-17.253	-52.842	-111
-18.012	-54.71	-111
-18.771	-56.312	-111
-19.935	-58.803	-111
-20.896	-60.938	-111
-21.757	-63.073	-111
-22.414	-64.585	-111
-23.275	-66.453	-111
-23.932	-67.521	-111
-25.045	-69.122	-111
-26.36	-70.901	-111
-27.424	-72.502	-111
-28.283	-73.837	-111
-29.144	-74.993	-111
-29.853	-75.972	-111
-30.358	-76.595	-111
-30.813	-77.128	-111
-30.864	-77.217	-111
-30.358	-74.548	-111
-30.005	-73.303	-111
-29.548	-71.079	-111
-28.89	-67.788	-111
-28.334	-65.297	-111
-27.93	-63.162	-111
-27.523	-61.027	-111
-27.069	-58.447	-111
-26.817	-56.756	-111
-26.513	-54.355	-111
-26.109	-51.864	-111
-25.603	-49.106	-111
-25.147	-47.149	-111
-24.691	-44.658	-111
-24.084	-42.255	-111
-23.477	-39.23	-111
-23.022	-37.007	-111
-22.769	-35.85	-111
-21.959	-32.737	-111
-21.504	-31.047	-111
-21.048	-29.089	-111
-20.492	-26.688	-111
-19.733	-23.129	-111
-19.075	-20.282	-111
-18.366	-17.525	-111
-17.81	-15.123	-111
-17.152	-12.632	-111
-16.646	-10.675	-111
-15.837	-8.0064	-111
-15.179	-6.1382	-111
-14.117	-3.5584	-111
-13.358	-1.6902	-111
-12.599	0	-111
-11.738	1.9571	-111
-10.625	4.0031	-111
-9.6134	5.6934	-111
-8.2979	7.4726	-111
-6.9317	9.1629	-111
-5.6667	10.586	-111
-4.8572	11.654	-111
-3.2888	13.699	-111
-2.1251	15.123	-111
-0.80955	16.902	-111
0.30358	18.592	-111
1.5179	20.727	-111
2.5298	22.684	-111
3.4912	24.641	-111
4.4526	26.865	-111
5.3127	28.734	-111
6.2235	30.78	-111
7.1846	33.182	-111
7.9944	35.584	-111
8.9555	38.163	-111
9.7653	40.565	-111
10.473	43.056	-111
11.283	45.459	-111
12.093	47.949	-111
12.801	49.996	-111
13.813	52.664	-111
15.027	55.956	-111
15.938	58.447	-111
16.95	60.76	-111
17.81	62.717	-111
18.721	64.852	-111
19.378	66.453	-111
20.441	68.766	-111
21.402	70.901	-111
22.566	73.125	-111
23.578	74.815	-111
25.147	77.306	-111
26.007	78.641	-111
27.323	80.42	-111
28.031	81.22	-111
29.195	82.466	-111
31.27	84.512	-111
31.318	83.711	-111
31.067	81.398	-111
30.104	76.506	-111
29.853	75.171	-111
29.144	71.346	-111
28.89	69.745	-111
28.537	67.788	-111
28.031	65.475	-111
27.424	62.628	-111
26.967	60.226	-111
26.36	57.646	-111
25.702	54.71	-111
24.995	51.864	-111
24.236	49.017	-111
23.426	46.081	-111
22.87	44.123	-111
22.263	41.632	-111
21.605	39.319	-111
21.048	37.184	-111
20.492	34.694	-111
19.834	32.203	-111
19.227	29.89	-111
18.569	27.488	-111
17.962	24.997	-111
17.405	22.773	-111
16.495	19.571	-111
15.685	16.724	-111
14.977	14.5	-111
14.167	11.832	-111
13.307	9.2518	-111
12.396	7.2058	-111
11.435	5.3376	-111
10.473	3.9142	-111
9.4615	2.4019	-111
8.3485	0.8896	-111
7.2354	-0.53376	-111
5.6667	-2.7577	-111
3.9467	-5.4266	-111
2.4286	-7.4726	-111
1.2143	-9.4298	-111
-0.15179	-11.565	-111
-1.2649	-13.255	-111
-2.6817	-15.568	-111
-3.9972	-17.614	-111
-5.2116	-20.016	-111
-6.5776	-22.684	-111
-7.3871	-24.641	-111
-8.5004	-27.577	-111
-9.3604	-29.712	-111
-10.22	-32.203	-111
-11.131	-34.338	-111
-12.093	-36.829	-111
-13.054	-39.142	-111
-14.319	-42.255	-111
-15.381	-44.569	-111
-16.747	-47.683	-111
-17.81	-49.818	-111
-18.872	-52.042	-111
-20.39	-55.511	-111
-21.251	-57.201	-111
-21.858	-58.269	-111
-23.022	-60.137	-111
-24.286	-62.005	-111
-25.298	-63.606	-111
-26.36	-65.119	-111
-27.424	-66.72	-111
-28.232	-68.054	-111
-29.446	-69.745	-111
-30.307	-70.812	-111
-30.762	-71.524	-111
-30.813	-71.524	-111
-30.46	-69.567	-111
-30.206	-67.521	-111
-29.7	-64.763	-111
-29.296	-62.361	-111
-28.839	-59.959	-111
-28.334	-57.023	-111
-27.777	-53.821	-111
-27.221	-50.707	-111
-26.767	-48.305	-111
-26.21	-45.37	-111
-25.552	-42.7	-111
-24.894	-40.031	-111
-24.084	-36.651	-111
-23.376	-33.271	-111
-22.667	-29.801	-111
-22.01	-26.599	-111
-21.402	-24.197	-111
-20.593	-20.994	-111
-19.581	-17.969	-111
-18.67	-15.123	-111
-17.759	-12.454	-111
-16.95	-9.9635	-111
-15.736	-6.672	-111
-14.876	-4.27	-111
-13.712	-1.6012	-111
-11.991	1.7792	-111
-11.03	3.6473	-111
-10.018	5.2486	-111
-8.7533	6.8499	-111
-7.3871	8.1843	-111
-5.8692	9.6077	-111
-4.3513	10.942	-111
-2.9347	12.988	-111
-2.1757	14.233	-111
-1.3661	15.479	-111
-0.30358	17.08	-111
0.75895	18.592	-111
1.9733	20.46	-111
3.4407	23.307	-111
4.4018	25.264	-111
5.9705	27.933	-111
6.8306	30.335	-111
7.539	32.292	-111
8.2979	34.427	-111
9.1074	36.651	-111
9.8158	38.697	-111
10.473	41.01	-111
11.182	43.056	-111
12.194	45.725	-111
13.054	47.86	-111
14.066	50.173	-111
15.078	52.664	-111
16.039	55.066	-111
16.899	57.201	-111
17.759	59.247	-111
18.872	62.005	-111
19.783	63.873	-111
20.795	65.919	-111
21.959	67.699	-111
23.022	69.3	-111
24.185	71.257	-111
25.197	73.214	-111
26.159	74.904	-111
26.817	75.972	-111
27.424	76.772	-111
28.031	77.751	-111
28.788	78.996	-111
29.042	79.263	-111
29.649	79.886	-111
30.307	80.687	-111
31.219	81.843	-111
31.471	82.199	-111
31.318	80.954	-111
30.762	78.73	-111
30.104	75.972	-111
29.7	73.748	-111
29.395	71.791	-111
28.941	69.656	-111
28.486	67.254	-111
28.13	65.03	-111
27.727	63.073	-111
27.424	61.293	-111
26.665	58.358	-111
26.109	56.223	-111
25.552	53.91	-111
25.045	51.775	-111
24.641	50.173	-111
24.033	47.86	-111
23.325	45.192	-111
22.769	43.501	-111
22.212	41.632	-111
21.757	39.942	-111
21.301	38.43	-111
20.846	36.295	-111
19.986	32.915	-111
19.429	30.691	-111
18.771	28.467	-111
17.911	25.442	-111
17.051	21.884	-111
16.343	19.393	-111
15.381	15.923	-111
14.673	13.61	-111
13.864	11.12	-111
13.003	8.6291	-111
11.232	4.8928	-111
8.905	2.224	-111
8.0955	1.4233	-111
7.0836	0.08896	-111
5.2621	-3.0246	-111
2.8839	-6.2272	-111
2.1251	-7.3837	-111
1.3155	-8.3622	-111
0.45537	-9.5187	-111
-0.35418	-10.497	-111
-1.5685	-12.01	-111
-2.7828	-13.521	-111
-3.7948	-14.856	-111
-4.5537	-16.012	-111
-5.2621	-16.991	-111
-5.9705	-18.058	-111
-6.8306	-19.66	-111
-8.5509	-23.04	-111
-9.3099	-24.819	-111
-10.018	-26.51	-111
-10.777	-28.289	-111
-11.688	-30.335	-111
-11.738	-30.513	-111
-11.941	-31.402	-111
-12.447	-32.737	-111
-13.307	-34.872	-111
-13.965	-36.384	-111
-15.078	-38.875	-111
-15.887	-40.654	-111
-16.849	-42.7	-111
-18.872	-46.971	-111
-19.682	-48.839	-111
-20.39	-50.529	-111
-21.2	-52.22	-111
-22.01	-53.554	-111
-22.92	-55.155	-111
-23.882	-56.756	-111
-24.641	-58.091	-111
-25.451	-59.425	-111
-26.411	-61.027	-111
-27.424	-62.361	-111
-28.486	-63.695	-111
-29.347	-64.852	-111
-30.155	-65.83	-111
-30.711	-66.453	-111
-30.965	-66.631	-111
-30.965	-66.631	-111
-30.711	-65.119	-111
-30.46	-63.695	-111
-30.206	-61.56	-111
-29.954	-59.87	-111
-29.599	-57.735	-111
-29.195	-55.422	-111
-28.788	-52.931	-111
-28.283	-50.084	-111
-27.828	-47.683	-111
-27.374	-45.725	-111
-26.513	-42.611	-111
-25.753	-39.675	-111
-25.147	-37.184	-111
-24.539	-34.783	-111
-22.516	-27.399	-111
-21.959	-25.264	-111
-21.352	-22.951	-111
-20.795	-20.905	-111
-20.239	-18.859	-111
-19.631	-16.724	-111
-18.822	-14.144	-111
-18.114	-12.276	-111
-17.405	-10.497	-111
-16.596	-8.6291	-111
-15.837	-6.8499	-111
-15.027	-4.7149	-111
-14.167	-2.4908	-111
-13.256	-0.17792	-111
-12.295	1.6902	-111
-11.283	3.5584	-111
-9.9169	5.5155	-111
-7.7414	7.9174	-111
-6.2741	9.4298	-111
-5.0597	10.497	-111
-3.5923	12.365	-111
-3.0864	13.255	-111
-2.4792	14.233	-111
-0.86015	16.546	-111
0.35418	18.503	-111
1.4673	20.371	-111
2.3275	21.795	-111
4.0983	24.553	-111
5.3127	26.332	-111
6.3246	28.2	-111
7.286	30.424	-111
8.5004	33.36	-111
9.2593	35.406	-111
10.018	37.54	-111
10.625	39.586	-111
11.688	42.433	-111
12.7	45.548	-111
13.509	47.594	-111
14.724	50.529	-111
15.736	52.931	-111
17	55.511	-111
18.114	57.913	-111
19.328	60.137	-111
20.239	62.094	-111
20.998	63.517	-111
22.06	65.475	-111
23.426	67.699	-111
24.388	69.211	-111
25.451	70.901	-111
26.716	72.769	-111
27.727	74.193	-111
29.042	75.527	-111
29.853	76.239	-111
30.46	76.684	-111
30.813	77.128	-111
30.914	75.972	-111
30.762	74.282	-111
30.409	72.769	-111
29.954	70.367	-111
29.246	66.631	-111
28.537	64.852	-111
28.181	63.34	-111
27.981	62.005	-111
27.625	60.582	-111
27.221	58.892	-111
26.866	56.934	-111
26.309	54.621	-111
25.753	52.22	-111
25.298	50.351	-111
24.843	48.394	-111
24.236	46.17	-111
23.629	43.767	-111
23.022	40.921	-111
22.718	39.586	-111
22.263	37.451	-111
21.807	35.584	-111
20.998	32.292	-111
20.441	30.157	-111
19.935	28.289	-111
19.429	26.599	-111
18.974	25.175	-111
18.417	23.307	-111
17.861	21.528	-111
17.253	19.482	-111
16.495	16.991	-111
15.533	14.411	-111
14.876	12.632	-111
14.066	10.497	-111
13.256	8.5402	-111
12.346	6.761	-111
11.536	5.6045	-111
9.7145	3.2915	-111
8.3485	1.6012	-111
7.5895	0.62272	-111
7.4376	0.44479	-111
4.3007	-4.181	-111
2.8839	-5.6045	-111
1.7709	-7.1168	-111
1.0625	-8.0064	-111
-0.35418	-9.8746	-111
-2.6309	-12.632	-111
-4.0983	-14.322	-111
-5.1102	-15.568	-111
-5.3632	-16.012	-111
-5.4646	-16.19	-111
-6.9825	-18.147	-111
-8.0449	-20.016	-111
-8.9555	-21.706	-111
-9.9675	-24.464	-111
-11.03	-26.51	-111
-12.7	-29.445	-111
-13.712	-31.669	-111
-14.977	-34.16	-111
-16.242	-36.651	-111
-17.405	-38.519	-111
-18.721	-40.921	-111
-20.188	-43.412	-111
-21.453	-45.814	-111
-22.667	-48.305	-111
-23.477	-50.173	-111
-24.691	-52.575	-111
-25.702	-53.821	-111
-26.716	-55.333	-111
-27.828	-56.756	-111
-28.839	-58.18	-111
-29.954	-59.336	-111
-30.561	-60.137	-111
-31.318	-61.116	-111
-31.318	-61.027	-111
-30.813	-58.358	-111
-30.256	-55.333	-111
-29.853	-53.198	-111
-29.395	-50.618	-111
-28.839	-47.772	-111
-28.181	-44.569	-111
-27.523	-41.632	-111
-26.665	-38.163	-111
-25.603	-34.338	-111
-24.742	-31.313	-111
-24.033	-29.178	-111
-23.477	-26.954	-111
-22.819	-24.73	-111
-22.161	-22.417	-111
-21.453	-20.105	-111
-20.542	-17.347	-111
-19.884	-15.39	-111
-18.569	-12.099	-111
-17.81	-10.052	-111
-17.152	-8.1843	-111
-16.393	-6.583	-111
-14.724	-3.3804	-111
-13.408	-0.8896	-111
-12.548	0.8896	-111
-11.485	2.8467	-111
-10.473	4.7149	-111
-9.6134	5.9603	-111
-8.7533	6.761	-111
-8.0955	7.3837	-111
-6.78	9.0739	-111
-4.9586	11.298	-111
-3.4407	13.077	-111
-1.6697	15.123	-111
0.20239	17.258	-111
1.5685	18.77	-111
3.0358	20.727	-111
5.0091	24.108	-111
6.0716	26.332	-111
7.2354	29.089	-111
8.2474	31.225	-111
9.411	33.626	-111
10.524	36.384	-111
11.435	38.341	-111
12.295	40.476	-111
13.206	42.611	-111
14.167	44.836	-111
15.432	47.772	-111
16.292	49.996	-111
17.456	53.02	-111
18.518	55.778	-111
19.631	58.18	-111
20.694	60.582	-111
21.908	62.806	-111
23.275	65.119	-111
24.792	67.521	-111
26.259	69.567	-111
27.574	71.168	-111
29.246	72.502	-111
30.612	73.303	-111
31.168	73.659	-111
30.864	71.88	-111
30.46	70.012	-111
29.954	67.965	-111
29.347	64.763	-111
28.788	61.827	-111
28.031	58.625	-111
26.614	52.22	-111
26.058	49.284	-111
25.502	46.526	-111
24.843	43.501	-111
24.388	41.01	-111
23.73	37.54	-111
23.072	34.783	-111
22.313	31.669	-111
21.504	29.001	-111
20.441	25.442	-111
19.227	21.439	-111
18.114	18.058	-111
17.152	15.479	-111
15.483	12.099	-111
13.155	7.2058	-111
11.941	5.1597	-111
11.03	3.9142	-111
9.5123	1.9571	-111
6.8306	-0.8896	-111
5.4646	-2.135	-111
3.7948	-3.8252	-111
2.6309	-5.2486	-111
-0.15179	-7.6506	-111
-0.91074	-8.3622	-111
-2.4792	-9.9635	-111
-3.8453	-11.476	-111
-5.3632	-13.344	-111
-6.2235	-14.411	-111
-7.3365	-15.745	-111
-8.399	-17.347	-111
-9.3604	-18.592	-111
-10.676	-20.816	-111
-11.89	-22.862	-111
-13.307	-25.709	-111
-14.572	-28.022	-111
-16.191	-31.136	-111
-19.277	-36.829	-111
-20.188	-38.697	-111
-21.149	-40.387	-111
-22.111	-41.899	-111
-23.224	-43.945	-111
-24.084	-45.281	-111
-25.096	-46.971	-111
-26.259	-48.839	-111
-27.17	-50.351	-111
-28.232	-51.953	-111
-29.599	-53.643	-111
-30.711	-55.333	-111
-31.168	-55.956	-111
-31.016	-54.799	-111
-30.307	-51.508	-111
-29.7	-48.572	-111
-28.992	-44.658	-111
-28.334	-41.632	-111
-27.523	-38.163	-111
-26.563	-34.516	-111
-25.451	-30.424	-111
-24.337	-27.132	-111
-23.426	-24.019	-111
-22.465	-21.528	-111
-21.2	-18.058	-111
-20.036	-15.034	-111
-18.822	-11.476	-111
-16.849	-6.8499	-111
-15.837	-4.8038	-111
-14.774	-2.7577	-111
-13.459	-0.17792	-111
-12.194	2.135	-111
-10.828	4.537	-111
-9.7145	6.1382	-111
-7.9944	8.0064	-111
-5.1608	10.764	-111
-3.3899	12.454	-111
-0.60716	15.034	-111
0.60716	16.19	-111
2.0239	17.703	-111
4.2502	20.016	-111
5.8692	22.24	-111
7.5895	24.73	-111
9.411	27.933	-111
11.131	32.203	-111
12.649	35.673	-111
13.864	38.786	-111
15.28	41.988	-111
16.495	44.836	-111
17.608	47.238	-111
19.378	50.974	-111
20.998	54.444	-111
22.516	57.646	-111
24.033	60.493	-111
25.349	62.539	-111
26.916	64.674	-111
28.181	66.275	-111
29.548	67.788	-111
30.612	68.855	-111
31.572	69.567	-111
31.369	67.965	-111
30.813	66.097	-111
30.053	63.34	-111
29.599	60.493	-111
28.788	56.934	-111
28.082	53.732	-111
27.221	49.818	-111
26.563	46.793	-111
25.651	43.145	-111
24.894	40.209	-111
23.983	36.295	-111
23.072	32.381	-111
22.212	29.089	-111
21.2	25.086	-111
20.087	21.617	-111
18.67	17.614	-111
17.557	14.767	-111
16.343	12.188	-111
14.724	8.896	-111
13.459	6.672	-111
10.372	2.8467	-111
9.3604	1.6012	-111
8.1966	0.44479	-111
6.6787	-0.8896	-111
4.8572	-2.4019	-111
3.1369	-3.6473	-111
1.6697	-4.7149	-111
0.15179	-5.9603	-111
-1.1131	-7.0278	-111
-2.7828	-8.6291	-111
-4.1996	-9.9635	-111
-5.6667	-11.476	-111
